play_id,player_id,category_id,game_name,played_at,amount_bet,amount_won
T00000358,P0001,C7,Roulette,2025-04-12 22:21:00,1320.00,1832.90
T00000359,P0001,C1,Poker,2025-04-12 22:26:00,950.00,130.32
T00000360,P0001,C3,$1 Slots,2025-04-12 22:32:00,31.00,0.00
T00000361,P0001,C7,Roulette,2025-04-12 22:36:00,625.00,0.00
T00000362,P0001,C7,Roulette,2025-04-12 22:38:00,1145.00,0.00
T00000363,P0001,C1,Poker,2025-04-12 22:40:00,1275.00,0.00
T00000364,P0001,C7,Roulette,2025-04-12 22:42:00,820.00,1355.01
T00000365,P0001,C7,Roulette,2025-04-12 22:47:00,600.00,0.00
T00000366,P0001,C3,$1 Slots,2025-04-12 22:49:00,16.00,48.04
T00000367,P0001,C4,$25 Slots,2025-04-12 22:55:00,525.00,1415.41
T00000368,P0001,C7,Roulette,2025-04-12 22:58:00,670.00,2803.54
T00000369,P0001,C4,$25 Slots,2025-04-12 23:03:00,450.00,0.00
T00000370,P0001,C7,Roulette,2025-04-12 23:06:00,755.00,0.00
T00000371,P0001,C7,Roulette,2025-04-12 23:11:00,500.00,0.00
T00000372,P0001,C1,Poker,2025-04-12 23:13:00,950.00,44.46
T00000373,P0001,C4,$25 Slots,2025-04-12 23:19:00,100.00,0.00
T00000374,P0001,C1,Poker,2025-04-12 23:23:00,850.00,3711.32
T00000375,P0001,C3,$1 Slots,2025-04-12 23:28:00,30.00,0.00
T00000376,P0001,C6,Electronic Games,2025-04-12 23:32:00,55.00,206.06
T00000377,P0001,C7,Roulette,2025-04-12 23:38:00,500.00,46.36
T00000378,P0001,C4,$25 Slots,2025-04-12 23:44:00,150.00,0.00
T00000379,P0001,C2,Blackjack,2025-04-12 23:46:00,800.00,1946.64
T00000380,P0001,C2,Blackjack,2025-04-12 23:51:00,2425.00,6462.23
T00000381,P0001,C2,Blackjack,2025-04-12 23:55:00,2125.00,0.00
T00000382,P0001,C7,Roulette,2025-05-05 17:01:00,595.00,992.00
T00000383,P0001,C2,Blackjack,2025-05-05 17:06:00,1750.00,2438.93
T00000384,P0001,C6,Electronic Games,2025-05-05 17:08:00,145.00,0.00
T00000385,P0001,C3,$1 Slots,2025-05-05 17:14:00,31.00,85.24
T00000386,P0001,C7,Roulette,2025-05-05 17:19:00,540.00,977.88
T00000387,P0001,C7,Roulette,2025-05-05 17:24:00,1715.00,0.00
T00000388,P0001,C6,Electronic Games,2025-05-05 17:30:00,90.00,381.91
T00000389,P0001,C1,Poker,2025-05-05 17:35:00,1500.00,0.00
T00000390,P0001,C1,Poker,2025-05-05 17:41:00,950.00,638.89
T00000391,P0001,C7,Roulette,2025-05-05 17:44:00,1035.00,0.00
T00000392,P0001,C1,Poker,2025-05-05 17:47:00,1175.00,0.00
T00000393,P0001,C7,Roulette,2025-05-05 17:52:00,930.00,836.93
T00000394,P0001,C7,Roulette,2025-05-05 17:58:00,575.00,0.00
T00000395,P0001,C2,Blackjack,2025-05-05 18:03:00,925.00,1176.71
T00000396,P0001,C7,Roulette,2025-05-05 18:09:00,2105.00,2363.10
T00000397,P0001,C6,Electronic Games,2025-05-05 18:14:00,155.00,0.00
T00000398,P0001,C5,Craps,2025-05-05 18:19:00,1375.00,1424.21
T00000399,P0001,C4,$25 Slots,2025-05-05 18:25:00,150.00,0.00
T00000400,P0001,C2,Blackjack,2025-05-05 18:31:00,2100.00,0.00
T00000401,P0001,C2,Blackjack,2025-05-05 18:34:00,2125.00,160.50
T00000402,P0001,C4,$25 Slots,2025-05-05 18:36:00,325.00,0.00
T00000403,P0001,C4,$25 Slots,2025-05-05 18:42:00,300.00,731.78
T00000404,P0001,C4,$25 Slots,2025-05-05 18:45:00,575.00,164.71
T00000405,P0001,C4,$25 Slots,2025-05-05 18:50:00,300.00,0.00
T00000406,P0001,C7,Roulette,2025-05-05 18:55:00,705.00,10.80
T00000407,P0001,C5,Craps,2025-05-05 19:00:00,775.00,3060.84
T00000408,P0001,C6,Electronic Games,2025-05-05 19:04:00,350.00,387.66
T00000409,P0001,C4,$25 Slots,2025-05-05 19:09:00,300.00,0.00
T00000410,P0001,C7,Roulette,2025-05-05 19:14:00,955.00,0.00
T00000411,P0001,C4,$25 Slots,2025-05-05 19:19:00,200.00,807.71
T00000412,P0001,C7,Roulette,2025-05-05 19:22:00,795.00,0.00
T00000413,P0001,C2,Blackjack,2025-05-05 19:26:00,1075.00,0.00
T00000414,P0001,C2,Blackjack,2025-05-05 19:31:00,1000.00,5029.27
T00000415,P0001,C1,Poker,2025-05-05 19:36:00,775.00,0.00
T00000416,P0001,C7,Roulette,2025-05-24 20:26:00,670.00,3069.34
T00000417,P0001,C5,Craps,2025-05-24 20:31:00,2175.00,0.00
T00000418,P0001,C2,Blackjack,2025-05-24 20:34:00,800.00,0.00
T00000419,P0001,C7,Roulette,2025-05-24 20:40:00,655.00,0.00
T00000420,P0001,C7,Roulette,2025-05-24 20:42:00,575.00,0.00
T00000421,P0001,C7,Roulette,2025-05-24 20:44:00,3505.00,1790.88
T00000422,P0001,C3,$1 Slots,2025-05-24 20:47:00,13.00,0.00
T00000423,P0001,C7,Roulette,2025-05-24 20:51:00,540.00,1192.42
T00000424,P0001,C6,Electronic Games,2025-05-24 20:55:00,185.00,250.58
T00000425,P0001,C1,Poker,2025-05-24 20:58:00,1000.00,50.17
T00000426,P0001,C7,Roulette,2025-05-24 21:02:00,910.00,0.00
T00000427,P0001,C7,Roulette,2025-05-24 21:04:00,1565.00,0.00
T00000428,P0001,C5,Craps,2025-05-24 21:07:00,525.00,0.00
T00000429,P0001,C5,Craps,2025-05-24 21:09:00,700.00,0.00
T00000430,P0001,C3,$1 Slots,2025-05-24 21:12:00,15.00,0.00
T00000431,P0001,C6,Electronic Games,2025-05-24 21:18:00,80.00,226.54
T00000432,P0001,C7,Roulette,2025-05-24 21:20:00,395.00,452.57
T00000433,P0001,C1,Poker,2025-05-24 21:26:00,775.00,751.57
T00000434,P0001,C7,Roulette,2025-05-24 21:28:00,440.00,1922.15
T00000435,P0001,C7,Roulette,2025-05-24 21:31:00,305.00,387.61
T00000436,P0001,C2,Blackjack,2025-05-24 21:34:00,675.00,0.00
T00000437,P0001,C2,Blackjack,2025-05-24 21:38:00,2175.00,0.00
T00000438,P0001,C2,Blackjack,2025-05-24 21:43:00,1975.00,0.00
T00000439,P0001,C6,Electronic Games,2025-05-24 21:45:00,235.00,0.00
T00000440,P0001,C7,Roulette,2025-05-24 21:48:00,625.00,0.00
T00000441,P0001,C2,Blackjack,2025-05-24 21:53:00,700.00,0.00
T00000442,P0001,C7,Roulette,2025-05-24 21:57:00,280.00,680.01
T00000443,P0001,C2,Blackjack,2025-05-24 21:59:00,1175.00,0.00
T00000444,P0001,C1,Poker,2025-05-24 22:03:00,1150.00,0.00
T00000445,P0001,C2,Blackjack,2025-05-24 22:05:00,625.00,331.14
T00000446,P0001,C3,$1 Slots,2025-05-24 22:09:00,21.00,0.00
T00000447,P0001,C2,Blackjack,2025-05-24 22:15:00,575.00,2751.04
T00000448,P0001,C5,Craps,2025-05-24 22:17:00,1475.00,2678.75
T00000449,P0001,C4,$25 Slots,2025-05-31 20:53:00,100.00,0.00
T00000450,P0001,C4,$25 Slots,2025-05-31 20:56:00,250.00,289.90
T00000451,P0001,C7,Roulette,2025-05-31 20:58:00,340.00,0.00
T00000452,P0001,C5,Craps,2025-05-31 21:00:00,775.00,0.00
T00000453,P0001,C2,Blackjack,2025-05-31 21:05:00,2200.00,0.00
T00000454,P0001,C5,Craps,2025-05-31 21:08:00,1275.00,0.00
T00000455,P0001,C7,Roulette,2025-05-31 21:11:00,670.00,0.00
T00000456,P0001,C5,Craps,2025-05-31 21:14:00,1850.00,1588.94
T00000457,P0001,C5,Craps,2025-05-31 21:18:00,1350.00,0.00
T00000458,P0001,C6,Electronic Games,2025-05-31 21:20:00,145.00,0.00
T00000459,P0001,C3,$1 Slots,2025-05-31 21:24:00,7.00,8.75
T00000460,P0001,C2,Blackjack,2025-05-31 21:29:00,400.00,1.46
T00000461,P0001,C7,Roulette,2025-05-31 21:33:00,995.00,532.00
T00000462,P0001,C3,$1 Slots,2025-05-31 21:39:00,15.00,0.89
T00000463,P0001,C2,Blackjack,2025-05-31 21:45:00,875.00,1591.66
T00000464,P0001,C4,$25 Slots,2025-05-31 21:51:00,275.00,981.52
T00000465,P0001,C7,Roulette,2025-05-31 21:53:00,800.00,0.00
T00000466,P0001,C7,Roulette,2025-05-31 21:59:00,830.00,0.00
T00000467,P0001,C7,Roulette,2025-05-31 22:01:00,520.00,1555.13
T00000468,P0001,C2,Blackjack,2025-05-31 22:07:00,750.00,0.00
T00000469,P0001,C7,Roulette,2025-05-31 22:09:00,1515.00,0.00
T00000470,P0001,C2,Blackjack,2025-05-31 22:14:00,550.00,0.00
T00000471,P0001,C4,$25 Slots,2025-05-31 22:17:00,275.00,0.00
T00000472,P0001,C2,Blackjack,2025-05-31 22:21:00,425.00,811.46
T00000473,P0001,C2,Blackjack,2025-05-31 22:23:00,725.00,0.00
T00000474,P0001,C7,Roulette,2025-05-31 22:28:00,1045.00,28.69
T00000475,P0001,C4,$25 Slots,2025-05-31 22:34:00,150.00,0.00
T00000476,P0001,C3,$1 Slots,2025-05-31 22:38:00,35.00,0.00
T00000477,P0001,C5,Craps,2025-05-31 22:41:00,950.00,2665.12
T00000478,P0001,C4,$25 Slots,2025-05-31 22:44:00,175.00,848.71
T00000479,P0001,C1,Poker,2025-05-31 22:46:00,1600.00,0.00
T00000480,P0001,C6,Electronic Games,2025-05-31 22:52:00,150.00,18.96
T00000481,P0001,C3,$1 Slots,2025-05-31 22:57:00,10.00,0.00
T00000482,P0001,C2,Blackjack,2025-07-01 21:06:00,875.00,0.00
T00000483,P0001,C5,Craps,2025-07-01 21:10:00,1500.00,195.69
T00000484,P0001,C5,Craps,2025-07-01 21:16:00,1325.00,1005.55
T00000485,P0001,C4,$25 Slots,2025-07-01 21:21:00,375.00,0.00
T00000486,P0001,C1,Poker,2025-07-01 21:25:00,1125.00,0.00
T00000487,P0001,C4,$25 Slots,2025-07-01 21:30:00,200.00,33.61
T00000488,P0001,C1,Poker,2025-07-01 21:34:00,700.00,13.13
T00000489,P0001,C5,Craps,2025-07-01 21:36:00,750.00,0.00
T00000490,P0001,C1,Poker,2025-07-01 21:39:00,1200.00,0.00
T00000491,P0001,C5,Craps,2025-07-01 21:44:00,2075.00,0.00
T00000492,P0001,C2,Blackjack,2025-07-01 21:48:00,1475.00,2077.91
T00000493,P0001,C7,Roulette,2025-07-01 21:54:00,1235.00,0.00
T00000494,P0001,C4,$25 Slots,2025-07-01 21:56:00,375.00,0.00
T00000495,P0001,C5,Craps,2025-07-01 21:59:00,675.00,0.00
T00000496,P0001,C2,Blackjack,2025-07-01 22:02:00,1025.00,1511.85
T00000497,P0001,C7,Roulette,2025-07-01 22:07:00,250.00,0.00
T00000498,P0001,C7,Roulette,2025-07-01 22:12:00,715.00,27.87
T00000499,P0001,C7,Roulette,2025-07-01 22:16:00,675.00,0.00
T00000500,P0001,C7,Roulette,2025-07-01 22:19:00,1350.00,3078.44
T00000501,P0001,C1,Poker,2025-07-01 22:25:00,925.00,0.00
T00000502,P0001,C2,Blackjack,2025-07-01 22:30:00,1250.00,54.44
T00000503,P0001,C3,$1 Slots,2025-07-01 22:36:00,31.00,0.00
T00000504,P0001,C5,Craps,2025-07-01 22:41:00,1050.00,0.00
T00000505,P0001,C2,Blackjack,2025-07-01 22:44:00,650.00,1422.85
T00000506,P0001,C7,Roulette,2025-07-01 22:48:00,1160.00,0.00
T00000507,P0001,C4,$25 Slots,2025-07-01 22:50:00,300.00,0.00
T00000508,P0001,C7,Roulette,2025-07-01 22:53:00,1590.00,1848.51
T00000509,P0001,C5,Craps,2025-07-01 22:58:00,1375.00,0.00
T00000510,P0001,C2,Blackjack,2025-07-01 23:01:00,850.00,0.00
T00000511,P0001,C6,Electronic Games,2025-07-01 23:06:00,110.00,49.57
T00000512,P0001,C7,Roulette,2025-07-01 23:12:00,690.00,3186.63
T00000513,P0001,C7,Roulette,2025-07-01 23:15:00,1720.00,6448.40
T00000514,P0001,C7,Roulette,2025-07-01 23:21:00,775.00,3434.26
T00000515,P0001,C5,Craps,2025-07-13 20:40:00,700.00,1.76
T00000516,P0001,C7,Roulette,2025-07-13 20:45:00,1070.00,0.00
T00000517,P0001,C5,Craps,2025-07-13 20:50:00,1575.00,1587.28
T00000518,P0001,C7,Roulette,2025-07-13 20:53:00,430.00,0.00
T00000519,P0001,C7,Roulette,2025-07-13 20:59:00,875.00,0.00
T00000520,P0001,C2,Blackjack,2025-07-13 21:03:00,200.00,362.58
T00000521,P0001,C3,$1 Slots,2025-07-13 21:05:00,30.00,0.00
T00000522,P0001,C7,Roulette,2025-07-13 21:10:00,725.00,0.00
T00000523,P0001,C4,$25 Slots,2025-07-13 21:13:00,275.00,436.57
T00000524,P0001,C6,Electronic Games,2025-07-13 21:15:00,180.00,0.00
T00000525,P0001,C7,Roulette,2025-07-13 21:21:00,770.00,3555.43
T00000526,P0001,C5,Craps,2025-07-13 21:25:00,1375.00,0.00
T00000527,P0001,C7,Roulette,2025-07-13 21:27:00,1055.00,47.42
T00000528,P0001,C5,Craps,2025-07-13 21:31:00,1950.00,5271.65
T00000529,P0001,C2,Blackjack,2025-07-13 21:34:00,625.00,0.00
T00000530,P0001,C7,Roulette,2025-07-13 21:37:00,390.00,617.42
T00000531,P0001,C7,Roulette,2025-07-13 21:43:00,370.00,0.00
T00000532,P0001,C1,Poker,2025-07-13 21:45:00,1225.00,0.00
T00000533,P0001,C4,$25 Slots,2025-07-13 21:49:00,75.00,0.00
T00000534,P0001,C7,Roulette,2025-07-13 21:55:00,835.00,340.17
T00000535,P0001,C2,Blackjack,2025-07-13 22:00:00,1025.00,0.00
T00000536,P0001,C6,Electronic Games,2025-07-13 22:06:00,80.00,55.53
T00000537,P0001,C4,$25 Slots,2025-07-13 22:12:00,225.00,0.00
T00000538,P0001,C7,Roulette,2025-07-13 22:14:00,615.00,1393.33
T00000539,P0001,C6,Electronic Games,2025-07-13 22:16:00,125.00,0.00
T00000540,P0001,C7,Roulette,2025-07-13 22:19:00,1120.00,506.75
T00000541,P0001,C2,Blackjack,2025-07-13 22:22:00,250.00,0.00
T00000542,P0001,C7,Roulette,2025-07-13 22:24:00,400.00,673.40
T00000543,P0001,C6,Electronic Games,2025-07-13 22:30:00,90.00,0.00
T00000544,P0001,C5,Craps,2025-07-13 22:34:00,400.00,0.00
T00000545,P0001,C5,Craps,2025-07-13 22:39:00,1050.00,4643.35
T00000546,P0001,C4,$25 Slots,2025-07-13 22:41:00,225.00,0.00
T00000547,P0001,C2,Blackjack,2025-07-13 22:43:00,600.00,0.00
T00000548,P0001,C4,$25 Slots,2025-08-20 19:42:00,1475.00,0.00
T00000549,P0001,C7,Roulette,2025-08-20 19:44:00,1385.00,32.25
T00000550,P0001,C4,$25 Slots,2025-08-20 19:50:00,450.00,0.00
T00000551,P0001,C1,Poker,2025-08-20 19:53:00,2275.00,3348.86
T00000552,P0001,C1,Poker,2025-08-20 19:59:00,2625.00,3142.87
T00000553,P0001,C2,Blackjack,2025-08-20 20:05:00,1350.00,0.00
T00000554,P0001,C2,Blackjack,2025-08-20 20:10:00,2425.00,7111.14
T00000555,P0001,C1,Poker,2025-08-20 20:16:00,1775.00,473.32
T00000556,P0001,C7,Roulette,2025-08-20 20:20:00,1185.00,124.04
T00000557,P0001,C7,Roulette,2025-08-20 20:24:00,2505.00,0.00
T00000558,P0001,C7,Roulette,2025-08-20 20:29:00,1615.00,0.00
T00000559,P0001,C5,Craps,2025-08-20 20:35:00,850.00,0.00
T00000560,P0001,C2,Blackjack,2025-08-20 20:40:00,4150.00,0.00
T00000561,P0001,C1,Poker,2025-08-20 20:45:00,5571.00,0.00
T00000562,P0001,C7,Roulette,2025-08-20 20:51:00,1435.00,1973.91
T00000563,P0001,C1,Poker,2025-08-20 20:55:00,1550.00,0.00
T00000564,P0001,C1,Poker,2025-08-20 21:01:00,1575.00,0.00
T00000565,P0001,C5,Craps,2025-08-20 21:03:00,1225.00,0.00
T00000566,P0001,C4,$25 Slots,2025-08-20 21:09:00,525.00,0.00
T00000567,P0001,C7,Roulette,2025-08-20 21:11:00,2390.00,0.00
T00000568,P0001,C5,Craps,2025-08-20 21:15:00,1825.00,0.00
T00000569,P0001,C1,Poker,2025-08-20 21:20:00,2825.00,0.00
T00000570,P0001,C1,Poker,2025-08-20 21:25:00,4225.00,0.00
T00000571,P0001,C7,Roulette,2025-08-20 21:27:00,1415.00,272.00
T00000572,P0001,C5,Craps,2025-08-20 21:30:00,2725.00,14993.47
T00000573,P0001,C7,Roulette,2025-08-20 21:33:00,1950.00,0.00
T00000574,P0001,C7,Roulette,2025-08-20 21:36:00,1480.00,2006.81
T00000575,P0001,C1,Poker,2025-08-20 21:38:00,1650.00,0.00
T00000576,P0001,C5,Craps,2025-08-20 21:43:00,1050.00,1185.98
T00000577,P0001,C2,Blackjack,2025-08-20 21:48:00,2625.00,0.00
T00000578,P0001,C3,$1 Slots,2025-08-20 21:50:00,48.00,50.97
T00000579,P0001,C7,Roulette,2025-08-20 21:55:00,2340.00,0.00
T00000580,P0001,C7,Roulette,2025-08-20 21:58:00,1425.00,1889.78
T00000581,P0001,C6,Electronic Games,2025-08-20 22:02:00,1090.00,0.00
T00000582,P0001,C2,Blackjack,2025-08-20 22:05:00,4175.00,0.00
T00000583,P0001,C1,Poker,2025-08-20 22:08:00,2000.00,5624.69
T00000584,P0001,C5,Craps,2025-08-20 22:12:00,4475.00,0.00
T00000585,P0001,C5,Craps,2025-11-24 18:59:00,1925.00,0.00
T00000586,P0001,C7,Roulette,2025-11-24 19:02:00,1635.00,943.81
T00000587,P0001,C7,Roulette,2025-11-24 19:08:00,2000.00,0.00
T00000588,P0001,C1,Poker,2025-11-24 19:13:00,2475.00,11451.74
T00000589,P0001,C7,Roulette,2025-11-24 19:17:00,865.00,0.00
T00000590,P0001,C4,$25 Slots,2025-11-24 19:20:00,375.00,0.00
T00000591,P0001,C1,Poker,2025-11-24 19:26:00,2375.00,1211.34
T00000592,P0001,C2,Blackjack,2025-11-24 19:29:00,1800.00,0.00
T00000593,P0001,C1,Poker,2025-11-24 19:35:00,2475.00,131.36
T00000594,P0001,C5,Craps,2025-11-24 19:40:00,1525.00,0.00
T00000595,P0001,C7,Roulette,2025-11-24 19:42:00,1005.00,3814.54
T00000596,P0001,C7,Roulette,2025-11-24 19:48:00,505.00,0.00
T00000597,P0001,C4,$25 Slots,2025-11-24 19:54:00,325.00,0.00
T00000598,P0001,C2,Blackjack,2025-11-24 20:00:00,1850.00,0.00
T00000599,P0001,C1,Poker,2025-11-24 20:02:00,4000.00,7136.00
T00000600,P0001,C4,$25 Slots,2025-11-24 20:07:00,375.00,188.97
T00000601,P0001,C6,Electronic Games,2025-11-24 20:10:00,195.00,0.00
T00000602,P0001,C1,Poker,2025-11-24 20:12:00,2450.00,7840.70
T00000603,P0001,C5,Craps,2025-11-24 20:18:00,2275.00,0.00
T00000604,P0001,C7,Roulette,2025-11-24 20:24:00,2135.00,4248.78
T00000605,P0001,C7,Roulette,2025-11-24 20:30:00,1245.00,0.00
T00000606,P0001,C7,Roulette,2025-11-24 20:36:00,4035.00,3653.21
T00000607,P0001,C4,$25 Slots,2025-11-24 20:41:00,550.00,0.00
T00000608,P0001,C5,Craps,2025-11-24 20:47:00,1300.00,4909.26
T00000609,P0001,C7,Roulette,2025-11-24 20:49:00,1265.00,0.00
T00000610,P0001,C7,Roulette,2025-11-24 20:51:00,550.00,0.00
T00000611,P0001,C7,Roulette,2025-11-24 20:54:00,1510.00,0.00
T00000612,P0001,C6,Electronic Games,2025-11-24 20:59:00,210.00,1022.42
T00000613,P0001,C7,Roulette,2025-11-24 21:02:00,1535.00,0.00
T00000614,P0001,C2,Blackjack,2025-11-24 21:05:00,2075.00,10395.01
T00000615,P0001,C2,Blackjack,2025-11-24 21:09:00,1325.00,0.00
T00000616,P0001,C7,Roulette,2025-11-24 21:14:00,2405.00,0.00
T00000617,P0001,C7,Roulette,2025-11-24 21:20:00,675.00,476.43
T00000618,P0001,C7,Roulette,2025-11-24 21:26:00,1205.00,123.71
T00000619,P0001,C4,$25 Slots,2025-11-24 21:32:00,250.00,0.00
T00000620,P0001,C3,$1 Slots,2025-11-24 21:36:00,40.00,154.39
T00000621,P0001,C7,Roulette,2025-11-24 21:41:00,830.00,0.00
T00000622,P0001,C6,Electronic Games,2025-12-18 17:00:00,210.00,39.82
T00000623,P0001,C6,Electronic Games,2025-12-18 17:02:00,115.00,0.00
T00000624,P0001,C2,Blackjack,2025-12-18 17:05:00,1825.00,0.00
T00000625,P0001,C6,Electronic Games,2025-12-18 17:07:00,165.00,0.00
T00000626,P0001,C7,Roulette,2025-12-18 17:10:00,1605.00,0.00
T00000627,P0001,C7,Roulette,2025-12-18 17:14:00,1330.00,0.00
T00000628,P0001,C5,Craps,2025-12-18 17:20:00,2325.00,0.00
T00000629,P0001,C2,Blackjack,2025-12-18 17:23:00,1525.00,3615.14
T00000630,P0001,C7,Roulette,2025-12-18 17:26:00,940.00,0.00
T00000631,P0001,C2,Blackjack,2025-12-18 17:32:00,1975.00,0.00
T00000632,P0001,C7,Roulette,2025-12-18 17:35:00,1515.00,0.00
T00000633,P0001,C7,Roulette,2025-12-18 17:39:00,895.00,0.00
T00000634,P0001,C2,Blackjack,2025-12-18 17:43:00,1850.00,0.00
T00000635,P0001,C7,Roulette,2025-12-18 17:45:00,3250.00,11933.27
T00000636,P0001,C7,Roulette,2025-12-18 17:51:00,620.00,0.00
T00000637,P0001,C6,Electronic Games,2025-12-18 17:53:00,265.00,0.00
T00000638,P0001,C7,Roulette,2025-12-18 17:55:00,1010.00,0.00
T00000639,P0001,C3,$1 Slots,2025-12-18 17:59:00,70.00,0.00
T00000640,P0001,C7,Roulette,2025-12-18 18:02:00,1150.00,2274.38
T00000641,P0001,C3,$1 Slots,2025-12-18 18:05:00,18.00,24.50
T00000642,P0001,C5,Craps,2025-12-18 18:11:00,2100.00,0.00
T00000643,P0001,C7,Roulette,2025-12-18 18:16:00,1915.00,3332.80
T00000644,P0001,C7,Roulette,2025-12-18 18:19:00,1550.00,2860.52
T00000645,P0001,C7,Roulette,2025-12-18 18:23:00,3290.00,0.00
T00000646,P0001,C5,Craps,2025-12-18 18:25:00,1875.00,0.00
T00000647,P0001,C7,Roulette,2025-12-18 18:30:00,2755.00,1595.52
T00000648,P0001,C3,$1 Slots,2025-12-18 18:36:00,71.00,0.00
T00000649,P0001,C6,Electronic Games,2025-12-18 18:41:00,100.00,3.30
T00000650,P0001,C3,$1 Slots,2025-12-18 18:46:00,55.00,0.00
T00000651,P0001,C6,Electronic Games,2025-12-18 18:51:00,130.00,0.00
T00000652,P0001,C5,Craps,2025-12-18 18:57:00,2625.00,8719.15
T00000653,P0001,C7,Roulette,2025-12-18 19:02:00,915.00,306.26
T00000654,P0001,C2,Blackjack,2025-12-18 19:06:00,3125.00,10624.42
T00000655,P0001,C2,Blackjack,2025-12-18 19:08:00,3750.00,18942.23
T00000656,P0001,C2,Blackjack,2025-12-18 19:12:00,950.00,0.00
T00000657,P0001,C5,Craps,2025-12-18 19:15:00,2425.00,699.09
T00000658,P0001,C3,$1 Slots,2026-01-01 18:02:00,43.00,83.64
T00000659,P0001,C7,Roulette,2026-01-01 18:05:00,1910.00,0.00
T00000660,P0001,C7,Roulette,2026-01-01 18:11:00,1790.00,0.00
T00000661,P0001,C7,Roulette,2026-01-01 18:17:00,930.00,724.56
T00000662,P0001,C7,Roulette,2026-01-01 18:22:00,925.00,3764.97
T00000663,P0001,C2,Blackjack,2026-01-01 18:26:00,1750.00,0.00
T00000664,P0001,C2,Blackjack,2026-01-01 18:31:00,2550.00,0.00
T00000665,P0001,C4,$25 Slots,2026-01-01 18:35:00,500.00,0.00
T00000666,P0001,C3,$1 Slots,2026-01-01 18:40:00,27.00,0.00
T00000667,P0001,C1,Poker,2026-01-01 18:42:00,3525.00,0.00
T00000668,P0001,C5,Craps,2026-01-01 18:45:00,2325.00,0.00
T00000669,P0001,C1,Poker,2026-01-01 18:51:00,3925.00,656.94
T00000670,P0001,C4,$25 Slots,2026-01-01 18:54:00,725.00,0.00
T00000671,P0001,C7,Roulette,2026-01-01 18:59:00,520.00,0.00
T00000672,P0001,C1,Poker,2026-01-01 19:02:00,2200.00,5302.96
T00000673,P0001,C6,Electronic Games,2026-01-01 19:08:00,195.00,864.14
T00000674,P0001,C7,Roulette,2026-01-01 19:13:00,475.00,0.00
T00000675,P0001,C3,$1 Slots,2026-01-01 19:17:00,38.00,156.54
T00000676,P0001,C5,Craps,2026-01-01 19:19:00,975.00,802.57
T00000677,P0001,C5,Craps,2026-01-01 19:22:00,1550.00,44.52
T00000678,P0001,C3,$1 Slots,2026-01-01 19:24:00,34.00,0.00
T00000679,P0001,C5,Craps,2026-01-01 19:27:00,2300.00,0.00
T00000680,P0001,C5,Craps,2026-01-01 19:32:00,1000.00,0.00
T00000681,P0001,C7,Roulette,2026-01-01 19:38:00,1625.00,0.00
T00000682,P0001,C5,Craps,2026-01-01 19:42:00,1825.00,0.00
T00000683,P0001,C7,Roulette,2026-01-01 19:44:00,1180.00,1066.86
T00000684,P0001,C3,$1 Slots,2026-01-01 19:47:00,26.00,8.00
T00000685,P0001,C7,Roulette,2026-01-01 19:49:00,970.00,20.59
T00000686,P0001,C2,Blackjack,2026-01-01 19:51:00,1625.00,3307.96
T00000687,P0001,C7,Roulette,2026-01-01 19:53:00,2265.00,7893.77
T00000688,P0001,C7,Roulette,2026-01-01 19:57:00,2620.00,7698.21
T00000689,P0001,C4,$25 Slots,2026-01-01 20:01:00,550.00,2341.86
T00000690,P0001,C2,Blackjack,2026-01-01 20:05:00,1175.00,712.49
T00000691,P0001,C4,$25 Slots,2026-01-01 20:07:00,425.00,2.25
T00000692,P0001,C7,Roulette,2026-01-01 20:09:00,1340.00,0.00
T00000693,P0001,C2,Blackjack,2026-01-01 20:14:00,1025.00,9.20
T00000694,P0001,C4,$25 Slots,2026-03-10 20:41:00,550.00,1705.13
T00000695,P0001,C1,Poker,2026-03-10 20:43:00,1575.00,1241.92
T00000696,P0001,C7,Roulette,2026-03-10 20:49:00,1165.00,11.00
T00000697,P0001,C6,Electronic Games,2026-03-10 20:54:00,170.00,0.00
T00000698,P0001,C2,Blackjack,2026-03-10 20:59:00,850.00,0.00
T00000699,P0001,C5,Craps,2026-03-10 21:03:00,1925.00,7043.37
T00000700,P0001,C5,Craps,2026-03-10 21:07:00,1875.00,0.00
T00000701,P0001,C2,Blackjack,2026-03-10 21:09:00,3400.00,5140.05
T00000702,P0001,C4,$25 Slots,2026-03-10 21:12:00,250.00,0.00
T00000703,P0001,C7,Roulette,2026-03-10 21:15:00,900.00,0.00
T00000704,P0001,C2,Blackjack,2026-03-10 21:18:00,1825.00,3582.10
T00000705,P0001,C3,$1 Slots,2026-03-10 21:23:00,66.00,0.00
T00000706,P0001,C7,Roulette,2026-03-10 21:27:00,1920.00,7152.79
T00000707,P0001,C2,Blackjack,2026-03-10 21:31:00,1975.00,0.00
T00000708,P0001,C5,Craps,2026-03-10 21:37:00,2725.00,0.00
T00000709,P0001,C2,Blackjack,2026-03-10 21:40:00,1150.00,2657.35
T00000710,P0001,C7,Roulette,2026-03-10 21:42:00,865.00,22.80
T00000711,P0001,C7,Roulette,2026-03-10 21:47:00,2200.00,605.66
T00000712,P0001,C4,$25 Slots,2026-03-10 21:52:00,575.00,2596.64
T00000713,P0001,C3,$1 Slots,2026-03-10 21:54:00,62.00,0.00
